00:18:00.606 INFO  IP: 205.210.31.182 -> / 
15:20:38.010 INFO  Loading Command: rr-remove. 
15:20:38.010 INFO  Loading Command: set-lang. 
15:20:38.011 INFO  Loading Command: set-logs. 
15:20:38.012 INFO  Loading Command: set-plugin. 
15:20:38.013 INFO  Loading Command: tag-add. 
15:20:38.014 INFO  Loading Command: tag-delete. 
15:20:38.015 INFO  Loading Command: tag-edit. 
15:20:38.016 INFO  Loading Command: tag-view. 
15:20:38.017 INFO  Loading Command: tags. 
15:20:38.018 INFO  Loading Command: ticket-close. 
15:20:38.019 INFO  Loading Command: ticket-create. 
15:20:38.020 INFO  Loading Command: ticket-setup. 
15:20:38.021 INFO  Loading Command: ticket. 
15:20:38.022 INFO  Loading Command: friendcode. 
15:20:38.023 INFO  Loading Command: pokemon. 
15:20:38.023 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
15:20:38.024 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
15:20:38.069 INFO  Loading Event: debug 
15:20:38.070 INFO  Loading Event: debugNewCmd 
15:20:38.071 INFO  Loading Event: error 
15:20:38.072 INFO  Loading Event: guildCreate 
15:20:38.073 INFO  Loading Event: guildDelete 
15:20:38.073 INFO  Loading Event: guildUnavailable 
15:20:38.074 INFO  Loading Event: interactionCreate 
15:20:38.076 INFO  Loading Event: messageCreate 
15:20:38.077 INFO  Loading Event: rateLimited 
15:20:38.078 INFO  Loading Event: raw 
15:20:38.079 INFO  Loading Event: ready 
15:20:38.079 INFO  Loading Event: request 
15:20:38.080 INFO  Loading Event: warn 
15:20:38.159 INFO  Loading Event: autoComplete 
15:20:38.160 INFO  Loading Event: clickButton 
15:20:38.190 INFO  Loading Event: clickMenu 
15:20:38.191 INFO  Loading Event: slashCreate 
15:20:38.192 INFO  Loading Event: ticketClose 
15:20:38.192 INFO  Loading Event: ticketCreate 
15:20:38.193 INFO  Loading Event: warning 
15:20:38.194 INFO  Loading Event: endedGiveawayReactionAdded 
15:20:38.194 INFO  Loading Event: giveawayDeleted 
15:20:38.195 INFO  Loading Event: giveawayEnded 
15:20:38.196 INFO  Loading Event: giveawayReactionAdded 
15:20:38.196 INFO  Loading Event: giveawayReactionRemoved 
15:20:38.197 INFO  Loading Event: giveawayRerolled 
15:20:38.198 INFO  Loading Event: shardDisconnect 
15:20:38.199 INFO  Loading Event: shardError 
15:20:38.199 INFO  Loading Event: shardReady 
15:20:38.200 INFO  Loading Event: shardReconnecting 
15:20:38.201 INFO  Loading Event: channelCreate 
15:20:38.202 INFO  Loading Event: channelDelete 
15:20:38.203 INFO  Loading Event: channelUpdate 
15:20:38.203 INFO  Loading Event: emojiCreate 
15:20:38.204 INFO  Loading Event: emojiDelete 
15:20:38.205 INFO  Loading Event: emojiUpdate 
15:20:38.205 INFO  Loading Event: guildBanAdd 
15:20:38.206 INFO  Loading Event: guildBanRemove 
15:20:38.207 INFO  Loading Event: guildMemberAdd 
15:20:38.208 INFO  Loading Event: guildMemberRemove 
15:20:38.209 INFO  Loading Event: guildMemberUpdate 
15:20:38.210 INFO  Loading Event: guildScheduledEventCreate 
15:20:38.210 INFO  Loading Event: guildScheduledEventDelete 
15:20:38.211 INFO  Loading Event: guildScheduledEventUpdate 
15:20:38.212 INFO  Loading Event: guildScheduledEventUserAdd 
15:20:38.213 INFO  Loading Event: guildScheduledEventUserRemove 
15:20:38.213 INFO  Loading Event: guildUpdate 
15:20:38.214 INFO  Loading Event: inviteCreate 
15:20:38.215 INFO  Loading Event: inviteDelete 
15:20:38.215 INFO  Loading Event: messageDelete 
15:20:38.216 INFO  Loading Event: messageDeleteBulk 
15:20:38.217 INFO  Loading Event: messageReactionAdd 
15:20:38.217 INFO  Loading Event: messageReactionRemove 
15:20:38.218 INFO  Loading Event: messageReactionRemoveAll 
15:20:38.223 INFO  Loading Event: messageUpdate 
15:20:38.225 INFO  Loading Event: roleCreate 
15:20:38.226 INFO  Loading Event: roleDelete 
15:20:38.226 INFO  Loading Event: roleUpdate 
15:20:38.227 INFO  Loading Event: stickerCreate 
15:20:38.228 INFO  Loading Event: stickerDelete 
15:20:38.229 INFO  Loading Event: stickerUpdate 
15:20:38.230 INFO  Loading Event: threadCreate 
15:20:38.231 INFO  Loading Event: threadDelete 
15:20:38.232 INFO  Loading Event: threadListSync 
15:20:38.232 INFO  Loading Event: threadMembersUpdate 
15:20:38.233 INFO  Loading Event: threadUpdate 
15:20:38.234 INFO  Loading Event: voiceStateUpdate 
15:20:38.800 INFO  10 language(s) have loaded. (ar-EG, de-DE, en-US, en-upside, es-ES, fr-FR, it-IT, nl-NL, pt-BR, ru-RU) 
15:20:38.844 INFO  MongoDB successfully connected 
15:20:41.616 INFO  Shard: 0 has became ready with: 0 unavailable guilds. 
15:20:41.692 ERROR Bot encountered an error: bot.logger.Debug is not a function. 
15:20:41.700 INFO  Statistics API has loaded on port:3000 
15:20:41.722 INFO  All guilds have been initialized. 
15:20:41.727 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
15:20:41.727 INFO  Prof Grand Oak#0818, ready to serve [1] users in [4] servers. 
15:20:41.727 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
15:21:33.639 INFO  =-=-=-=-=-=-=- Config file Verification -=-=-=-=-=-=-= 
15:21:33.641 INFO  Verifying config.. 
15:21:33.642 INFO  Checking client details.. 
15:21:34.403 INFO  Checking MongoDB URL 
15:21:34.702 INFO  =-=-=-=-=-=-=- Loading shard(s) -=-=-=-=-=-=-= 
15:21:35.719 INFO  =-=-=-=-=-=-=- Loading command(s): 137 -=-=-=-=-=-=-= 
15:21:35.725 INFO  Loading Command: flip. 
15:21:35.727 INFO  Loading Command: meme. 
15:21:35.728 INFO  Loading Command: pokememe. 
15:21:35.730 INFO  Loading Command: type. 
15:21:35.732 INFO  Loading Command: random. 
15:21:35.733 INFO  Loading Command: rpokemon. 
15:21:35.737 INFO  Loading Command: blurpify. 
15:21:35.739 INFO  Loading Command: captcha. 
15:21:35.740 INFO  Loading Command: cat. 
15:21:35.741 INFO  Loading Command: changemymind. 
15:21:35.742 INFO  Loading Command: clyde. 
15:21:35.743 INFO  Loading Command: craiyon. 
15:21:35.744 INFO  Loading Command: deepfry. 
15:21:35.745 INFO  Loading Command: dog. 
15:21:35.761 INFO  Loading Command: image. 
15:21:35.762 INFO  Loading Command: phcomment. 
15:21:35.763 INFO  Loading Command: qrcode. 
15:21:35.765 INFO  Loading Command: ship. 
15:21:35.766 INFO  Loading Command: threats. 
15:21:35.767 INFO  Loading Command: twitter. 
15:21:35.768 INFO  Loading Command: whowouldwin. 
15:21:35.770 INFO  Loading Command: poll. 
15:21:35.771 INFO  Loading Command: eval. 
15:21:35.777 INFO  Loading Command: lavalink. 
15:21:35.778 INFO  Loading Command: refresh. 
15:21:35.779 INFO  Loading Command: reload. 
15:21:35.780 INFO  Loading Command: script. 
15:21:35.781 INFO  Loading Command: shutdown. 
15:21:35.811 INFO  Loading Command: user. 
15:21:35.814 INFO  Loading Command: leaderboard. 
15:21:36.028 INFO  Loading Command: rank. 
15:21:36.029 INFO  Loading Command: help. 
15:21:36.030 INFO  Loading Command: shorturl. 
15:21:36.031 INFO  Loading Command: status. 
15:21:36.032 INFO  Loading Command: addrole. 
15:21:36.034 INFO  Loading Command: ban. 
15:21:36.034 INFO  Loading Command: clear-warning. 
15:21:36.035 INFO  Loading Command: clear. 
15:21:36.036 INFO  Loading Command: deafen. 
15:21:36.037 INFO  Loading Command: delrole. 
15:21:36.037 INFO  Loading Command: dm. 
15:21:36.038 INFO  Loading Command: editrole. 
15:21:36.039 INFO  Loading Command: kick. 
15:21:36.040 INFO  Loading Command: lock. 
15:21:36.041 INFO  Loading Command: mute. 
15:21:36.041 INFO  Loading Command: nick. 
15:21:36.042 INFO  Loading Command: report. 
15:21:36.043 INFO  Loading Command: slowmode. 
15:21:36.044 INFO  Loading Command: unban. 
15:21:36.044 INFO  Loading Command: undeafen. 
15:21:36.047 INFO  Loading Command: unlock. 
15:21:36.048 INFO  Loading Command: unmute. 
15:21:36.049 INFO  Loading Command: warn. 
15:21:36.050 INFO  Loading Command: warnings. 
15:21:36.061 INFO  Loading Command: embed. 
15:21:36.062 INFO  Loading Command: rr-add. 
15:21:36.063 INFO  Loading Command: rr-remove. 
15:21:36.063 INFO  Loading Command: set-lang. 
15:21:36.064 INFO  Loading Command: set-logs. 
15:21:36.065 INFO  Loading Command: set-plugin. 
15:21:36.066 INFO  Loading Command: friendcode. 
15:21:36.067 INFO  Loading Command: pokemon. 
15:21:36.068 INFO  Loading Command: tag-add. 
15:21:36.068 INFO  Loading Command: tag-delete. 
15:21:36.069 INFO  Loading Command: tag-edit. 
15:21:36.069 INFO  Loading Command: tag-view. 
15:21:36.070 INFO  Loading Command: tags. 
15:21:36.071 INFO  Loading Command: ticket-close. 
15:21:36.072 INFO  Loading Command: ticket-create. 
15:21:36.073 INFO  Loading Command: ticket-setup. 
15:21:36.074 INFO  Loading Command: ticket. 
15:21:36.075 INFO  Loading Command: g-delete. 
15:21:36.075 INFO  Loading Command: g-edit. 
15:21:36.076 INFO  Loading Command: g-pause. 
15:21:36.077 INFO  Loading Command: g-reroll. 
15:21:36.078 INFO  Loading Command: g-start. 
15:21:36.078 INFO  Loading Command: giveaway. 
15:21:36.079 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
15:21:36.079 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
15:21:36.124 INFO  Loading Event: debug 
15:21:36.125 INFO  Loading Event: debugNewCmd 
15:21:36.126 INFO  Loading Event: error 
15:21:36.127 INFO  Loading Event: guildCreate 
15:21:36.128 INFO  Loading Event: guildDelete 
15:21:36.129 INFO  Loading Event: guildUnavailable 
15:21:36.129 INFO  Loading Event: interactionCreate 
15:21:36.132 INFO  Loading Event: messageCreate 
15:21:36.133 INFO  Loading Event: rateLimited 
15:21:36.133 INFO  Loading Event: raw 
15:21:36.134 INFO  Loading Event: ready 
15:21:36.134 INFO  Loading Event: request 
15:21:36.135 INFO  Loading Event: warn 
15:21:36.136 INFO  Loading Event: endedGiveawayReactionAdded 
15:21:36.137 INFO  Loading Event: giveawayDeleted 
15:21:36.137 INFO  Loading Event: giveawayEnded 
15:21:36.138 INFO  Loading Event: giveawayReactionAdded 
15:21:36.138 INFO  Loading Event: giveawayReactionRemoved 
15:21:36.144 INFO  Loading Event: giveawayRerolled 
15:21:36.221 INFO  Loading Event: autoComplete 
15:21:36.222 INFO  Loading Event: clickButton 
15:21:36.246 INFO  Loading Event: clickMenu 
15:21:36.246 INFO  Loading Event: slashCreate 
15:21:36.247 INFO  Loading Event: ticketClose 
15:21:36.247 INFO  Loading Event: ticketCreate 
15:21:36.248 INFO  Loading Event: warning 
15:21:36.249 INFO  Loading Event: channelCreate 
15:21:36.250 INFO  Loading Event: channelDelete 
15:21:36.251 INFO  Loading Event: channelUpdate 
15:21:36.251 INFO  Loading Event: emojiCreate 
15:21:36.252 INFO  Loading Event: emojiDelete 
15:21:36.252 INFO  Loading Event: emojiUpdate 
15:21:36.253 INFO  Loading Event: guildBanAdd 
15:21:36.253 INFO  Loading Event: guildBanRemove 
15:21:36.254 INFO  Loading Event: guildMemberAdd 
15:21:36.256 INFO  Loading Event: guildMemberRemove 
15:21:36.256 INFO  Loading Event: guildMemberUpdate 
15:21:36.257 INFO  Loading Event: guildScheduledEventCreate 
15:21:36.257 INFO  Loading Event: guildScheduledEventDelete 
15:21:36.258 INFO  Loading Event: guildScheduledEventUpdate 
15:21:36.259 INFO  Loading Event: guildScheduledEventUserAdd 
15:21:36.259 INFO  Loading Event: guildScheduledEventUserRemove 
15:21:36.260 INFO  Loading Event: guildUpdate 
15:21:36.260 INFO  Loading Event: inviteCreate 
15:21:36.261 INFO  Loading Event: inviteDelete 
15:21:36.261 INFO  Loading Event: messageDelete 
15:21:36.263 INFO  Loading Event: messageDeleteBulk 
15:21:36.263 INFO  Loading Event: messageReactionAdd 
15:21:36.264 INFO  Loading Event: messageReactionRemove 
15:21:36.264 INFO  Loading Event: messageReactionRemoveAll 
15:21:36.265 INFO  Loading Event: messageUpdate 
15:21:36.266 INFO  Loading Event: roleCreate 
15:21:36.266 INFO  Loading Event: roleDelete 
15:21:36.267 INFO  Loading Event: roleUpdate 
15:21:36.267 INFO  Loading Event: stickerCreate 
15:21:36.268 INFO  Loading Event: stickerDelete 
15:21:36.268 INFO  Loading Event: stickerUpdate 
15:21:36.269 INFO  Loading Event: threadCreate 
15:21:36.269 INFO  Loading Event: threadDelete 
15:21:36.270 INFO  Loading Event: threadListSync 
15:21:36.270 INFO  Loading Event: threadMembersUpdate 
15:21:36.271 INFO  Loading Event: threadUpdate 
15:21:36.272 INFO  Loading Event: voiceStateUpdate 
15:21:36.273 INFO  Loading Event: shardDisconnect 
15:21:36.274 INFO  Loading Event: shardError 
15:21:36.274 INFO  Loading Event: shardReady 
15:21:36.274 INFO  Loading Event: shardReconnecting 
15:21:36.758 INFO  10 language(s) have loaded. (ar-EG, de-DE, en-US, en-upside, es-ES, fr-FR, it-IT, nl-NL, pt-BR, ru-RU) 
15:21:36.801 INFO  MongoDB successfully connected 
15:21:39.693 INFO  Shard: 0 has became ready with: 0 unavailable guilds. 
15:21:39.777 ERROR Bot encountered an error: Cannot read properties of undefined (reading 'plugins'). 
15:21:39.785 INFO  Statistics API has loaded on port:3000 
15:21:39.810 INFO  All guilds have been initialized. 
15:21:39.815 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
15:21:39.815 INFO  Prof Grand Oak#0818, ready to serve [1] users in [4] servers. 
15:21:39.816 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
15:22:30.618 INFO  Guild: [696458513949393028] updated settings: Language 
15:22:35.142 INFO  =-=-=-=-=-=-=- Config file Verification -=-=-=-=-=-=-= 
15:22:35.144 INFO  Verifying config.. 
15:22:35.144 INFO  Checking client details.. 
15:22:35.854 INFO  Checking MongoDB URL 
15:22:36.143 INFO  =-=-=-=-=-=-=- Loading shard(s) -=-=-=-=-=-=-= 
15:22:37.226 INFO  =-=-=-=-=-=-=- Loading command(s): 137 -=-=-=-=-=-=-= 
15:22:37.232 INFO  Loading Command: poll. 
15:22:37.233 INFO  Loading Command: flip. 
15:22:37.234 INFO  Loading Command: meme. 
15:22:37.235 INFO  Loading Command: pokememe. 
15:22:37.236 INFO  Loading Command: type. 
15:22:37.237 INFO  Loading Command: random. 
15:22:37.238 INFO  Loading Command: rpokemon. 
15:22:37.241 INFO  Loading Command: blurpify. 
15:22:37.243 INFO  Loading Command: captcha. 
15:22:37.244 INFO  Loading Command: cat. 
15:22:37.245 INFO  Loading Command: changemymind. 
15:22:37.246 INFO  Loading Command: clyde. 
15:22:37.247 INFO  Loading Command: craiyon. 
15:22:37.248 INFO  Loading Command: deepfry. 
15:22:37.249 INFO  Loading Command: dog. 
15:22:37.265 INFO  Loading Command: image. 
15:22:37.266 INFO  Loading Command: phcomment. 
15:22:37.267 INFO  Loading Command: qrcode. 
15:22:37.268 INFO  Loading Command: ship. 
15:22:37.269 INFO  Loading Command: threats. 
15:22:37.270 INFO  Loading Command: twitter. 
15:22:37.270 INFO  Loading Command: whowouldwin. 
15:22:37.273 INFO  Loading Command: eval. 
15:22:37.279 INFO  Loading Command: lavalink. 
15:22:37.280 INFO  Loading Command: refresh. 
15:22:37.281 INFO  Loading Command: reload. 
15:22:37.282 INFO  Loading Command: script. 
15:22:37.283 INFO  Loading Command: shutdown. 
15:22:37.314 INFO  Loading Command: user. 
15:22:37.316 INFO  Loading Command: leaderboard. 
15:22:37.529 INFO  Loading Command: rank. 
15:22:37.531 INFO  Loading Command: g-delete. 
15:22:37.532 INFO  Loading Command: g-edit. 
15:22:37.532 INFO  Loading Command: g-pause. 
15:22:37.533 INFO  Loading Command: g-reroll. 
15:22:37.534 INFO  Loading Command: g-start. 
15:22:37.535 INFO  Loading Command: giveaway. 
15:22:37.537 INFO  Loading Command: help. 
15:22:37.538 INFO  Loading Command: shorturl. 
15:22:37.539 INFO  Loading Command: status. 
15:22:37.540 INFO  Loading Command: addrole. 
15:22:37.541 INFO  Loading Command: ban. 
15:22:37.542 INFO  Loading Command: clear-warning. 
15:22:37.542 INFO  Loading Command: clear. 
15:22:37.543 INFO  Loading Command: deafen. 
15:22:37.544 INFO  Loading Command: delrole. 
15:22:37.545 INFO  Loading Command: dm. 
15:22:37.545 INFO  Loading Command: editrole. 
15:22:37.549 INFO  Loading Command: kick. 
15:22:37.550 INFO  Loading Command: lock. 
15:22:37.551 INFO  Loading Command: mute. 
15:22:37.552 INFO  Loading Command: nick. 
15:22:37.561 INFO  Loading Command: report. 
15:22:37.562 INFO  Loading Command: slowmode. 
15:22:37.563 INFO  Loading Command: unban. 
15:22:37.564 INFO  Loading Command: undeafen. 
15:22:37.565 INFO  Loading Command: unlock. 
15:22:37.566 INFO  Loading Command: unmute. 
15:22:37.567 INFO  Loading Command: warn. 
15:22:37.568 INFO  Loading Command: warnings. 
15:22:37.570 INFO  Loading Command: embed. 
15:22:37.571 INFO  Loading Command: rr-add. 
15:22:37.572 INFO  Loading Command: rr-remove. 
15:22:37.573 INFO  Loading Command: set-lang. 
15:22:37.574 INFO  Loading Command: set-logs. 
15:22:37.575 INFO  Loading Command: set-plugin. 
15:22:37.576 INFO  Loading Command: friendcode. 
15:22:37.577 INFO  Loading Command: pokemon. 
15:22:37.578 INFO  Loading Command: tag-add. 
15:22:37.578 INFO  Loading Command: tag-delete. 
15:22:37.579 INFO  Loading Command: tag-edit. 
15:22:37.579 INFO  Loading Command: tag-view. 
15:22:37.580 INFO  Loading Command: tags. 
15:22:37.581 INFO  Loading Command: ticket-close. 
15:22:37.582 INFO  Loading Command: ticket-create. 
15:22:37.582 INFO  Loading Command: ticket-setup. 
15:22:37.583 INFO  Loading Command: ticket. 
15:22:37.584 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
15:22:37.584 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
15:22:37.628 INFO  Loading Event: debug 
15:22:37.628 INFO  Loading Event: debugNewCmd 
15:22:37.629 INFO  Loading Event: error 
15:22:37.630 INFO  Loading Event: guildCreate 
15:22:37.630 INFO  Loading Event: guildDelete 
15:22:37.631 INFO  Loading Event: guildUnavailable 
15:22:37.632 INFO  Loading Event: interactionCreate 
15:22:37.634 INFO  Loading Event: messageCreate 
15:22:37.634 INFO  Loading Event: rateLimited 
15:22:37.635 INFO  Loading Event: raw 
15:22:37.637 INFO  Loading Event: ready 
15:22:37.637 INFO  Loading Event: request 
15:22:37.638 INFO  Loading Event: warn 
15:22:37.715 INFO  Loading Event: autoComplete 
15:22:37.716 INFO  Loading Event: clickButton 
15:22:37.742 INFO  Loading Event: clickMenu 
15:22:37.742 INFO  Loading Event: slashCreate 
15:22:37.743 INFO  Loading Event: ticketClose 
15:22:37.744 INFO  Loading Event: ticketCreate 
15:22:37.744 INFO  Loading Event: warning 
15:22:37.745 INFO  Loading Event: endedGiveawayReactionAdded 
15:22:37.746 INFO  Loading Event: giveawayDeleted 
15:22:37.747 INFO  Loading Event: giveawayEnded 
15:22:37.748 INFO  Loading Event: giveawayReactionAdded 
15:22:37.748 INFO  Loading Event: giveawayReactionRemoved 
15:22:37.749 INFO  Loading Event: giveawayRerolled 
15:22:37.750 INFO  Loading Event: channelCreate 
15:22:37.751 INFO  Loading Event: channelDelete 
15:22:37.752 INFO  Loading Event: channelUpdate 
15:22:37.752 INFO  Loading Event: emojiCreate 
15:22:37.753 INFO  Loading Event: emojiDelete 
15:22:37.753 INFO  Loading Event: emojiUpdate 
15:22:37.754 INFO  Loading Event: guildBanAdd 
15:22:37.754 INFO  Loading Event: guildBanRemove 
15:22:37.755 INFO  Loading Event: guildMemberAdd 
15:22:37.757 INFO  Loading Event: guildMemberRemove 
15:22:37.757 INFO  Loading Event: guildMemberUpdate 
15:22:37.758 INFO  Loading Event: guildScheduledEventCreate 
15:22:37.758 INFO  Loading Event: guildScheduledEventDelete 
15:22:37.759 INFO  Loading Event: guildScheduledEventUpdate 
15:22:37.760 INFO  Loading Event: guildScheduledEventUserAdd 
15:22:37.761 INFO  Loading Event: guildScheduledEventUserRemove 
15:22:37.762 INFO  Loading Event: guildUpdate 
15:22:37.762 INFO  Loading Event: inviteCreate 
15:22:37.763 INFO  Loading Event: inviteDelete 
15:22:37.763 INFO  Loading Event: messageDelete 
15:22:37.764 INFO  Loading Event: messageDeleteBulk 
15:22:37.765 INFO  Loading Event: messageReactionAdd 
15:22:37.765 INFO  Loading Event: messageReactionRemove 
15:22:37.766 INFO  Loading Event: messageReactionRemoveAll 
15:22:37.766 INFO  Loading Event: messageUpdate 
15:22:37.767 INFO  Loading Event: roleCreate 
15:22:37.767 INFO  Loading Event: roleDelete 
15:22:37.768 INFO  Loading Event: roleUpdate 
15:22:37.768 INFO  Loading Event: stickerCreate 
15:22:37.769 INFO  Loading Event: stickerDelete 
15:22:37.769 INFO  Loading Event: stickerUpdate 
15:22:37.770 INFO  Loading Event: threadCreate 
15:22:37.770 INFO  Loading Event: threadDelete 
15:22:37.771 INFO  Loading Event: threadListSync 
15:22:37.772 INFO  Loading Event: threadMembersUpdate 
15:22:37.772 INFO  Loading Event: threadUpdate 
15:22:37.773 INFO  Loading Event: voiceStateUpdate 
15:22:37.774 INFO  Loading Event: shardDisconnect 
15:22:37.775 INFO  Loading Event: shardError 
15:22:37.775 INFO  Loading Event: shardReady 
15:22:37.776 INFO  Loading Event: shardReconnecting 
15:22:38.339 INFO  10 language(s) have loaded. (ar-EG, de-DE, en-US, en-upside, es-ES, fr-FR, it-IT, nl-NL, pt-BR, ru-RU) 
15:22:38.386 INFO  MongoDB successfully connected 
15:22:41.181 INFO  Shard: 0 has became ready with: 0 unavailable guilds. 
15:22:41.258 ERROR Bot encountered an error: Cannot read properties of undefined (reading 'plugins'). 
15:22:41.266 INFO  Statistics API has loaded on port:3000 
15:22:41.288 INFO  All guilds have been initialized. 
15:22:41.294 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
15:22:41.294 INFO  Prof Grand Oak#0818, ready to serve [1] users in [4] servers. 
15:22:41.294 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
15:23:30.275 INFO  =-=-=-=-=-=-=- Config file Verification -=-=-=-=-=-=-= 
15:23:30.277 INFO  Verifying config.. 
15:23:30.277 INFO  Checking client details.. 
15:23:31.300 INFO  Checking MongoDB URL 
15:23:31.595 INFO  =-=-=-=-=-=-=- Loading shard(s) -=-=-=-=-=-=-= 
15:23:32.616 INFO  =-=-=-=-=-=-=- Loading command(s): 137 -=-=-=-=-=-=-= 
15:23:32.622 INFO  Loading Command: flip. 
15:23:32.623 INFO  Loading Command: meme. 
15:23:32.624 INFO  Loading Command: pokememe. 
15:23:32.625 INFO  Loading Command: type. 
15:23:32.625 INFO  Loading Command: random. 
15:23:32.626 INFO  Loading Command: rpokemon. 
15:23:32.628 INFO  Loading Command: eval. 
15:23:32.635 INFO  Loading Command: lavalink. 
15:23:32.636 INFO  Loading Command: refresh. 
15:23:32.637 INFO  Loading Command: reload. 
15:23:32.638 INFO  Loading Command: script. 
15:23:32.639 INFO  Loading Command: shutdown. 
15:23:32.668 INFO  Loading Command: user. 
15:23:32.670 INFO  Loading Command: g-delete. 
15:23:32.671 INFO  Loading Command: g-edit. 
15:23:32.672 INFO  Loading Command: g-pause. 
15:23:32.672 INFO  Loading Command: g-reroll. 
15:23:32.674 INFO  Loading Command: g-start. 
15:23:32.675 INFO  Loading Command: giveaway. 
15:23:32.676 INFO  Loading Command: poll. 
15:23:32.677 INFO  Loading Command: blurpify. 
15:23:32.678 INFO  Loading Command: captcha. 
15:23:32.679 INFO  Loading Command: cat. 
15:23:32.681 INFO  Loading Command: changemymind. 
15:23:32.682 INFO  Loading Command: clyde. 
15:23:32.682 INFO  Loading Command: craiyon. 
15:23:32.683 INFO  Loading Command: deepfry. 
15:23:32.684 INFO  Loading Command: dog. 
15:23:32.699 INFO  Loading Command: image. 
15:23:32.700 INFO  Loading Command: phcomment. 
15:23:32.700 INFO  Loading Command: qrcode. 
15:23:32.701 INFO  Loading Command: ship. 
15:23:32.702 INFO  Loading Command: threats. 
15:23:32.703 INFO  Loading Command: twitter. 
15:23:32.704 INFO  Loading Command: whowouldwin. 
15:23:32.705 INFO  Loading Command: leaderboard. 
15:23:32.928 INFO  Loading Command: rank. 
15:23:32.930 INFO  Loading Command: help. 
15:23:32.931 INFO  Loading Command: shorturl. 
15:23:32.932 INFO  Loading Command: status. 
15:23:32.933 INFO  Loading Command: addrole. 
15:23:32.934 INFO  Loading Command: ban. 
15:23:32.934 INFO  Loading Command: clear-warning. 
15:23:32.935 INFO  Loading Command: clear. 
15:23:32.936 INFO  Loading Command: deafen. 
15:23:32.937 INFO  Loading Command: delrole. 
15:23:32.937 INFO  Loading Command: dm. 
15:23:32.938 INFO  Loading Command: editrole. 
15:23:32.941 INFO  Loading Command: kick. 
15:23:32.942 INFO  Loading Command: lock. 
15:23:32.943 INFO  Loading Command: mute. 
15:23:32.944 INFO  Loading Command: nick. 
15:23:32.944 INFO  Loading Command: report. 
15:23:32.945 INFO  Loading Command: slowmode. 
15:23:32.954 INFO  Loading Command: unban. 
15:23:32.954 INFO  Loading Command: undeafen. 
15:23:32.955 INFO  Loading Command: unlock. 
15:23:32.956 INFO  Loading Command: unmute. 
15:23:32.957 INFO  Loading Command: warn. 
15:23:32.957 INFO  Loading Command: warnings. 
15:23:32.959 INFO  Loading Command: embed. 
15:23:32.960 INFO  Loading Command: rr-add. 
15:23:32.961 INFO  Loading Command: rr-remove. 
15:23:32.961 INFO  Loading Command: set-lang. 
15:23:32.962 INFO  Loading Command: set-logs. 
15:23:32.963 INFO  Loading Command: set-plugin. 
15:23:32.964 INFO  Loading Command: friendcode. 
15:23:32.965 INFO  Loading Command: pokemon. 
15:23:32.966 INFO  Loading Command: tag-add. 
15:23:32.966 INFO  Loading Command: tag-delete. 
15:23:32.967 INFO  Loading Command: tag-edit. 
15:23:32.967 INFO  Loading Command: tag-view. 
15:23:32.968 INFO  Loading Command: tags. 
15:23:32.969 INFO  Loading Command: ticket-close. 
15:23:32.970 INFO  Loading Command: ticket-create. 
15:23:32.970 INFO  Loading Command: ticket-setup. 
15:23:32.971 INFO  Loading Command: ticket. 
15:23:32.972 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
15:23:32.972 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
15:23:33.018 INFO  Loading Event: debug 
15:23:33.019 INFO  Loading Event: debugNewCmd 
15:23:33.019 INFO  Loading Event: error 
15:23:33.020 INFO  Loading Event: guildCreate 
15:23:33.021 INFO  Loading Event: guildDelete 
15:23:33.021 INFO  Loading Event: guildUnavailable 
15:23:33.022 INFO  Loading Event: interactionCreate 
15:23:33.024 INFO  Loading Event: messageCreate 
15:23:33.025 INFO  Loading Event: rateLimited 
15:23:33.025 INFO  Loading Event: raw 
15:23:33.026 INFO  Loading Event: ready 
15:23:33.026 INFO  Loading Event: request 
15:23:33.027 INFO  Loading Event: warn 
15:23:33.106 INFO  Loading Event: autoComplete 
